provider_id,hospital_name,address,city,state,zip_code,county_name,phone_number,hospital_type,hospital_ownership,emergency_services,rate_of_mortality,rate_of_complication,patient_experience,medicare_coverage,rank_value,abs_rank_value
161367,PELLA REGIONAL HEALTH CENTER,404 JEFFERSON STREET,PELLA,IA,50219,MARION,6416283150,Critical Access Hospitals,Voluntary non-profit - Other,Yes,0.8835,,0.6733,,0.7784,0.3892
151309,ST VINCENT CLAY HOSPITAL INC,1206 E NATIONAL AVE,BRAZIL,IN,47834,CLAY,8124422500,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.87,,0.6867,,0.7783,0.3892
511314,POCAHONTAS MEMORIAL HOSPITAL,150 DUNCAN ROAD,BUCKEYE,WV,24924,POCAHONTAS,3047997400,Critical Access Hospitals,Government - Local,Yes,0.89,,0.6667,,0.7783,0.3892
161338,MERCY HOSPITAL OF FRANCISCAN SISTERS-OELWEIN,201 EIGHTH AVENUE SE,OELWEIN,IA,50662,FAYETTE,3192836000,Critical Access Hospitals,Voluntary non-profit - Church,Yes,0.8665,,0.69,,0.7783,0.3891
151326,UNION HOSPITAL CLINTON,801 S MAIN ST,CLINTON,IN,47842,VERMILLION,7658321234,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.852,,0.7044,,0.7782,0.3891
521316,TRI COUNTY MEMORIAL HOSPITAL,18601 LINCOLN ST,WHITEHALL,WI,54773,TREMPEALEAU,7155384361,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.8675,,0.6889,,0.7782,0.3891
291308,HUMBOLDT GENERAL HOSPITAL,118 EAST HASKELL STREET,WINNEMUCCA,NV,89445,HUMBOLDT,7756235222,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.8795,,0.6767,,0.7781,0.3891
51319,MERCY MEDICAL CENTER MT SHASTA,914 PINE STREET,MOUNT SHASTA,CA,96067,SISKIYOU,5309266111,Critical Access Hospitals,Voluntary non-profit - Other,Yes,0.8505,,0.7056,,0.778,0.3890
461309,KANE COUNTY HOSPITAL,355 NORTH MAIN STREET,KANAB,UT,84741,KANE,4356445811,Critical Access Hospitals,Government - Local,Yes,0.866,,0.69,,0.778,0.3890
241355,GLENCOE REGIONAL HEALTH SERVICES,1805 HENNEPIN AVENUE NORTH,GLENCOE,MN,55336,MCLEOD,3208643121,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.8715,,0.6844,,0.778,0.3890
471303,NORTHEASTERN VERMONT REGIONAL HOSPITAL,1315 HOSPITAL DRIVE,SAINT JOHNSBURY,VT,5819,CALEDONIA,8027487400,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.8603,,0.6956,,0.7779,0.3890
231306,MACKINAC STRAITS HOSPITAL AND HEALTH CENTER,1140 N STATE STREET,SAINT IGNACE,MI,49781,MACKINAC,9066438585,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.869,,0.6867,,0.7778,0.3889
351321,WISHEK COMMUNITY HOSPITAL,1007 4TH AVE S,WISHEK,ND,58495,MCINTOSH,7014522326,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.889,,0.6667,,0.7778,0.3889
181319,BRECKINRIDGE MEMORIAL HOSPITAL,1011 OLD HIGHWAY 60,HARDINSBURG,KY,40143,BRECKINRIDGE,2707567000,Critical Access Hospitals,Government - Local,Yes,0.874,,0.6811,,0.7776,0.3888
381316,PEACE HARBOR MEDICAL CENTER,400 9TH STREET,FLORENCE,OR,97439,LANE,5419978412,Critical Access Hospitals,Voluntary non-profit - Church,Yes,0.8795,,0.6756,,0.7775,0.3888
131326,CASSIA REGIONAL MEDICAL CENTER,1501 HILAND AVENUE SUITE F,BURLEY,ID,83318,CASSIA,2086784444,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.8905,,0.6644,,0.7775,0.3887
241320,RIVERVIEW HOSPITAL,323 SOUTH MINNESOTA,CROOKSTON,MN,56716,POLK,2182819200,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.876,,0.6789,,0.7774,0.3887
131320,CLEARWATER VALLEY HOSPITAL & CLINICS,301 CEDAR STREET,OROFINO,ID,83544,CLEARWATER,2084764555,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.8815,,0.6733,,0.7774,0.3887
511309,WAR MEMORIAL HOSPITAL INC,1 HEALTHY WAY,BERKELEY SPRINGS,WV,25411,MORGAN,3042581234,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.878,,0.6767,,0.7773,0.3887
241370,ST GABRIELS HOSPITAL,815 SOUTHEAST SECOND STREET,LITTLE FALLS,MN,56345,MORRISON,3206325441,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.882,,0.6722,,0.7771,0.3886
301304,NEW LONDON HOSPITAL,273 COUNTY ROAD,NEW LONDON,NH,3257,MERRIMACK,6035262911,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.872,,0.6822,,0.7771,0.3886
361312,MERCY MEMORIAL HOSPITAL,904 SCIOTO STREET,URBANA,OH,43078,CHAMPAIGN,9376535231,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.892,,0.6622,,0.7771,0.3886
141332,HILLSBORO AREA HOSPITAL,1200 E TREMONT STREET,HILLSBORO,IL,62049,MONTGOMERY,2175326111,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.8685,,0.6856,,0.777,0.3885
521337,ST CROIX REGIONAL MEDICAL CTR,235 STATE STREET,SAINT CROIX FALLS,WI,54024,POLK,7154833261,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.8895,,0.6644,,0.777,0.3885
511308,BRAXTON COUNTY MEMORIAL HOSPITAL,100 HOYLMAN DRIVE,GASSAWAY,WV,26624,BRAXTON,3043645156,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.876,,0.6778,,0.7769,0.3885
161326,MADISON COUNTY MEMORIAL HOSPITAL,300 WEST HUTCHINGS STREET,WINTERSET,IA,50273,MADISON,5154622373,Critical Access Hospitals,Government - Local,Yes,0.8515,,0.7022,,0.7769,0.3884
511319,JEFFERSON MEDICAL CENTER,300 SOUTH PRESTON STREET,RANSON,WV,25438,JEFFERSON,3047281600,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.8615,,0.6922,,0.7769,0.3884
271325,ST LUKE COMMUNITY HOSPITAL,107 6TH AVE SW,RONAN,MT,59864,LAKE,4066764441,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.8825,,0.6711,,0.7768,0.3884
151311,INDIANA UNIVERSITY HEALTH TIPTON HOSPITAL INC,1000 S MAIN ST,TIPTON,IN,46072,TIPTON,7656758500,Critical Access Hospitals,Voluntary non-profit - Other,Yes,0.89,,0.6633,,0.7767,0.3883
171382,ATCHISON HOSPITAL,800 RAVIN HILL DRIVE,ATCHISON,KS,66002,ATCHISON,9133605581,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.883,,0.67,,0.7765,0.3883
341322,ST LUKES HOSPITAL,101 HOSPITAL DRIVE,COLUMBUS,NC,28722,POLK,8288943311,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.873,,0.68,,0.7765,0.3883
171327,ELLSWORTH COUNTY MEDICAL CENTER,1604 AYLWARD AVENUE,ELLSWORTH,KS,67439,ELLSWORTH,7854723111,Critical Access Hospitals,Government - Local,Yes,0.878,,0.6744,,0.7762,0.3881
201313,SEBASTICOOK VALLEY HEALTH,447 NORTH MAIN STREET,PITTSFIELD,ME,4967,SOMERSET,2074875141,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.869,,0.6833,,0.7762,0.3881
161317,MARENGO MEMORIAL HOSPITAL,300 W MAY ST,MARENGO,IA,52301,IOWA,3196425543,Critical Access Hospitals,Voluntary non-profit - Other,Yes,0.882,,0.67,,0.776,0.3880
141348,RED BUD REGIONAL HOSPITAL,325 SPRING STREET,RED BUD,IL,62278,RANDOLPH,6182823831,Critical Access Hospitals,Proprietary,Yes,0.883,,0.6689,,0.7759,0.3880
271335,COMMUNITY HOSPITAL OF ANACONDA,401 W PENNSYLVANIA,ANACONDA,MT,59711,DEER LODGE,4065638500,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.883,,0.6689,,0.7759,0.3880
511316,GRANT MEMORIAL HOSPITAL,P O BOX 1019,PETERSBURG,WV,26847,GRANT,3042571026,Critical Access Hospitals,Voluntary non-profit - Other,Yes,0.8715,,0.68,,0.7758,0.3879
281354,CRETE AREA MEDICAL CENTER,"P O BOX 220, 2910 BETTEN DR",CRETE,NE,68333,SALINE,4028262102,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.867,,0.6844,,0.7757,0.3879
141343,CRAWFORD MEMORIAL HOSPITAL,1000 NORTH ALLEN STREET,ROBINSON,IL,62454,CRAWFORD,6185462514,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.8745,,0.6767,,0.7756,0.3878
171346,ANTHONY MEDICAL CENTER,1101 EAST SPRING STREET,ANTHONY,KS,67003,HARPER,6208425111,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.889,,0.6622,,0.7756,0.3878
321302,DR DAN C TRIGG MEMORIAL HOSPITAL,301 EAST MIEL DE LUNA AVENUE,TUCUMCARI,NM,88401,QUAY,5754617007,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.879,,0.6722,,0.7756,0.3878
461303,SANPETE VALLEY HOSPITAL - CAH,1100 SOUTH MEDICAL DRIVE,MOUNT PLEASANT,UT,84647,SANPETE,4354624123,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.882,,0.6689,,0.7754,0.3877
51324,NORTHERN INYO HOSPITAL,150 PIONEER LANE,BISHOP,CA,93514,INYO,7608735811,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.8675,,0.6833,,0.7754,0.3877
351328,LINTON HOSPITAL - CAH,518 NORTH BROADWAY,LINTON,ND,58552,EMMONS,7012544511,Critical Access Hospitals,Government - Local,Yes,0.8675,,0.6833,,0.7754,0.3877
161310,ADAIR COUNTY MEMORIAL HOSPITAL,609 SE KENT,GREENFIELD,IA,50849,ADAIR,6417432123,Critical Access Hospitals,Government - Local,Yes,0.884,,0.6667,,0.7753,0.3877
381315,"ST ALPHONSUS MEDICAL CENTER - BAKER CITY, INC",3325 POCAHONTAS ROAD,BAKER CITY,OR,97814,BAKER,5415236461,Critical Access Hospitals,Voluntary non-profit - Church,Yes,0.8715,,0.6789,,0.7752,0.3876
511313,BOONE MEMORIAL HOSPITAL,701 MADISON AVENUE,MADISON,WV,25130,BOONE,3043691230,Critical Access Hospitals,Government - Local,Yes,0.8815,,0.6689,,0.7752,0.3876
181322,CALDWELL MEDICAL CENTER,100 MEDICAL CENTER DRIVE,PRINCETON,KY,42445,CALDWELL,2703650300,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.8335,,0.7167,,0.7751,0.3876
501310,NEWPORT COMMUNITY HOSPITAL,714 WEST PINE STREET,NEWPORT,WA,99156,PEND OREILLE,5094472441,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.878,,0.6722,,0.7751,0.3876
451350,PLAINS MEMORIAL HOSPITAL,310 WEST HALSELL STREET,DIMMITT,TX,79027,CASTRO,8066472191,Critical Access Hospitals,Government - Hospital District or Authority,No,0.882,,0.6678,,0.7749,0.3875
161377,MERCY MEDICAL CENTER-CENTERVILLE,ONE ST JOSEPH'S DRIVE,CENTERVILLE,IA,52544,APPANOOSE,6414374111,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.878,,0.6711,,0.7746,0.3873
451377,REEVES COUNTY HOSPITAL DISTRICT,2323 TEXAS STREET,PECOS,TX,79772,REEVES,4324473551,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.8735,,0.6756,,0.7745,0.3873
531304,HOT SPRINGS COUNTY MEMORIAL HOSPITAL,150 EAST ARAPAHOE,THERMOPOLIS,WY,82443,HOT SPRINGS,3078643121,Critical Access Hospitals,Government - Local,Yes,0.8665,,0.6822,,0.7744,0.3872
361316,BUCYRUS COMMUNITY HOSPITAL,629 NORTH SANDUSKY AVENUE,BUCYRUS,OH,44820,CRAWFORD,4195624677,Critical Access Hospitals,Voluntary non-profit - Other,Yes,0.885,,0.6633,,0.7742,0.3871
171324,SATANTA DISTRICT HOSPITAL,CHEYENNE & APACHE,SATANTA,KS,67870,HASKELL,6206492761,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.866,,0.6822,,0.7741,0.3871
261309,WRIGHT MEMORIAL HOSPITAL,191 IOWA BOULEVARD,TRENTON,MO,64683,GRUNDY,6603595621,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.8815,,0.6667,,0.7741,0.3871
391309,BARNES-KASSON COUNTY HOSPITAL,2872 TURNPIKE STREET,SUSQUEHANNA,PA,18847,SUSQUEHANNA,5708533135,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.8875,,0.66,,0.7738,0.3869
361320,HOLZER MEDICAL CENTER JACKSON,500 BURLINGTON ROAD,JACKSON,OH,45640,JACKSON,7403958500,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.883,,0.6644,,0.7737,0.3869
251303,STONE COUNTY HOSPITAL,1434 EAST CENTRAL AVENUE,WIGGINS,MS,39577,STONE,6019286600,Critical Access Hospitals,Proprietary,Yes,0.885,,0.6622,,0.7736,0.3868
31314,COBRE VALLEY REGIONAL MEDICAL CENTER,5880 SOUTH HOSPITAL DRIVE,GLOBE,AZ,85501,GILA,9284253261,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.906,,0.6411,,0.7736,0.3868
231334,PROMEDICA HERRICK HOSPITAL,500 E POTTAWATAMIE STREET,TECUMSEH,MI,49286,LENAWEE,5174243000,Critical Access Hospitals,Government - Federal,Yes,0.876,,0.6711,,0.7736,0.3868
61321,MT SAN RAFAEL HOSPITAL,410 BENEDICTA AVENUE,TRINIDAD,CO,81082,LAS ANIMAS,7198469213,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.8925,,0.6544,,0.7735,0.3867
381314,SAMARITAN PACIFIC COMMUNITY HOSPITAL,930 SW ABBEY STREET,NEWPORT,OR,97365,LINCOLN,5412652244,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.879,,0.6678,,0.7734,0.3867
61305,MELISSA MEMORIAL HOSPITAL,1001 E JOHNSON STREET,HOLYOKE,CO,80734,PHILLIPS,9708542241,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.891,,0.6556,,0.7733,0.3867
501335,ST ELIZABETH HOSPITAL,1450 BATTERSBY AVENUE,ENUMCLAW,WA,98022,KING,3608252505,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.8775,,0.6689,,0.7732,0.3866
161379,MAHASKA  HEALTH PARTNERSHIP,1229 C AVENUE EAST,OSKALOOSA,IA,52577,MAHASKA,6416723100,Critical Access Hospitals,Voluntary non-profit - Other,Yes,0.853,,0.6933,,0.7732,0.3866
241380,ST JOSEPHS AREA  HEALTH SERVICES,600 PLEASANT AVENUE,PARK RAPIDS,MN,56470,HUBBARD,2187323311,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.8605,,0.6856,,0.773,0.3865
371311,JEFFERSON COUNTY HOSPITAL,INTERSECTION HYWS 81 & 70,WAURIKA,OK,73573,JEFFERSON,5802282344,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.887,,0.6589,,0.7729,0.3865
351303,GARRISON MEMORIAL HOSPITAL,407 3RD AVE SE,GARRISON,ND,58540,MCLEAN,7014632275,Critical Access Hospitals,Voluntary non-profit - Church,Yes,0.869,,0.6767,,0.7728,0.3864
501321,NORTH VALLEY HOSPITAL,203 SOUTH WESTERN,TONASKET,WA,98855,OKANOGAN,5094862151,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.879,,0.6667,,0.7728,0.3864
151308,ST VINCENT MERCY HOSPITAL,1331 S A ST,ELWOOD,IN,46036,MADISON,7655524743,Critical Access Hospitals,Voluntary non-profit - Church,Yes,0.8745,,0.6711,,0.7728,0.3864
451330,MEDINA REGIONAL HOSPITAL,3100 AVENUE E,HONDO,TX,78861,MEDINA,8304267700,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.8775,,0.6678,,0.7726,0.3863
431300,MADISON COMMUNITY HOSPITAL - CAH,323 SW 10TH ST,MADISON,SD,57042,LAKE,6052566551,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.874,,0.6711,,0.7726,0.3863
241346,MAYO CLINIC HEALTH SYSTEM - CANNON FALLS,32021 COUNTY 24 BOULEVARD,CANNON FALLS,MN,55009,GOODHUE,5072636000,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.887,,0.6578,,0.7724,0.3862
281365,JENNIE M MELHAM MEMORIAL MEDICAL CENTER,145 MEMORIAL DRIVE,BROKEN BOW,NE,68822,CUSTER,3088724100,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.8935,,0.6511,,0.7723,0.3862
361330,HOCKING VALLEY COMMUNITY HOSPITAL,601 STATE ROUTE 664N,LOGAN,OH,43138,HOCKING,7403808000,Critical Access Hospitals,Voluntary non-profit - Other,Yes,0.86,,0.6844,,0.7722,0.3861
111314,PIONEER COMMUNITY HOSPITAL OF EARLY,11740 COLUMBIA STREET,BLAKELY,GA,39823,EARLY,2297234241,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.883,,0.6611,,0.7721,0.3860
161359,BURGESS HEALTH CENTER,1600 DIAMOND STREET,ONAWA,IA,51040,MONONA,7124232311,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.8595,,0.6844,,0.772,0.3860
501336,MASON GENERAL HOSPITAL & FAMILY OF CLINICS,901 MT VIEW DRIVE,SHELTON,WA,98584,MASON,3604261611,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.8583,,0.6856,,0.7719,0.3860
531302,MEMORIAL HOSPITAL OF CONVERSE COUNTY,111 SOUTH 5TH STREET,DOUGLAS,WY,82633,CONVERSE,3073582122,Critical Access Hospitals,Voluntary non-profit - Other,Yes,0.876,,0.6678,,0.7719,0.3860
151327,SULLIVAN COUNTY COMMUNITY HOSPITAL,2200 N SECTION ST,SULLIVAN,IN,47882,SULLIVAN,8122684311,Critical Access Hospitals,Government - Local,Yes,0.858,,0.6856,,0.7718,0.3859
241325,CHIPPEWA COUNTY HOSPITAL,824 NORTH 11TH STREET,MONTEVIDEO,MN,56265,CHIPPEWA,3203218100,Critical Access Hospitals,Government - Local,Yes,0.88,,0.6633,,0.7717,0.3858
381304,SOUTHERN COOS HOSPITAL & HEALTH CENTER,900 11TH STREET SE,BANDON,OR,97411,COOS,5413472426,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.871,,0.6722,,0.7716,0.3858
351329,SANFORD HILLSBORO,12 THIRD STREET SOUTH EAST,HILLSBORO,ND,58045,TRAILL,7016363200,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.892,,0.6511,,0.7716,0.3858
141319,HAMMOND HENRY HOSPITAL,600 N COLLEGE AVENUE,GENESEO,IL,61254,HENRY,3099446431,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.844,,0.6989,,0.7714,0.3857
281320,MEMORIAL HOSPITAL,1423 SEVENTH ST,AURORA,NE,68818,HAMILTON,4026943171,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.877,,0.6656,,0.7713,0.3857
391313,CHARLES COLE MEMORIAL HOSPITAL,1001 EAST SECOND STREET,COUDERSPORT,PA,16915,POTTER,8142749301,Critical Access Hospitals,Voluntary non-profit - Other,Yes,0.869,,0.6733,,0.7712,0.3856
261308,WASHINGTON COUNTY MEMORIAL HOSPITAL,300 HEALTH WAY,POTOSI,MO,63664,WASHINGTON,5734385451,Critical Access Hospitals,Government - Local,Yes,0.881,,0.6611,,0.7711,0.3855
171354,"COMMUNITY HOSPITAL, ONAGA AND ST MARYS CAMPUS",120 WEST 8TH STREET,ONAGA,KS,66521,POTTAWATOMIE,7858894272,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.8775,,0.6644,,0.771,0.3855
361319,SELBY GENERAL HOSPITAL,1106 COLEGATE DRIVE,MARIETTA,OH,45750,WASHINGTON,7405682000,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.873,,0.6689,,0.7709,0.3855
181315,EPHRAIM MCDOWELL FORT LOGAN HOSPITAL,110 METKER TRAIL,STANFORD,KY,40484,LINCOLN,6063654788,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.875,,0.6667,,0.7708,0.3854
341320,ALLEGHANY COUNTY MEMORIAL HOSPITAL,617 DOCTORS STREET,SPARTA,NC,28675,ALLEGHANY,3363725511,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.865,,0.6767,,0.7708,0.3854
141303,DR JOHN WARNER HOSPITAL,422 W WHITE ST,CLINTON,IL,61727,DEWITT,2179359571,Critical Access Hospitals,Government - Local,Yes,0.8945,,0.6467,,0.7706,0.3853
171349,CLOUD COUNTY HEALTH CENTER,1100 HIGHLAND DRIVE,CONCORDIA,KS,66901,CLOUD,7852431234,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.879,,0.6622,,0.7706,0.3853
521355,BERLIN MEMORIAL HOSPITAL,225 MEMORIAL DRIVE,BERLIN,WI,54923,GREEN LAKE,9203611313,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.873,,0.6678,,0.7704,0.3852
351332,HEART OF AMERICA MEDICAL CENTER,800 S MAIN AVE,RUGBY,ND,58368,PIERCE,7017765261,Critical Access Hospitals,Voluntary non-profit - Other,Yes,0.8785,,0.6622,,0.7704,0.3852
331314,SOLDIERS AND SAILORS MEMORIAL HOSPITAL OF YATES,418 NORTH MAIN STREET,PENN YAN,NY,14527,YATES,3157874175,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.874,,0.6667,,0.7703,0.3852
251332,PIONEER HEALTH SERVICES OF NEWTON,"9421 EAST SIDE DRIVE EXTENSION, POB 299",NEWTON,MS,39345,NEWTON,6016832031,Critical Access Hospitals,Proprietary,Yes,0.875,,0.6656,,0.7703,0.3852
261321,HEDRICK MEDICAL CENTER,2799 NORTH WASHINGTON STREET,CHILLICOTHE,MO,64601,LIVINGSTON,6606461480,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.876,,0.6644,,0.7702,0.3851
151318,DUKES MEMORIAL HOSPITAL,275 W 12TH ST,PERU,IN,46970,MIAMI,7654728000,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.877,,0.6633,,0.7702,0.3851
171355,TREGO COUNTY LEMKE MEMORIAL HOSPITAL,320 THIRTEENTH ST,WA KEENEY,KS,67672,TREGO,7857432182,Critical Access Hospitals,Government - Local,Yes,0.888,,0.6522,,0.7701,0.3851
501317,COLUMBIA BASIN HOSPITAL,200 NAT WASHINGTON WAY,EPHRATA,WA,98823,GRANT,5097544631,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.879,,0.6611,,0.7701,0.3850
101309,HENDRY REGIONAL MEDICAL CENTER,524 W SAGAMORE AVE,CLEWISTON,FL,33440,HENDRY,8639023033,Critical Access Hospitals,Voluntary non-profit - Other,Yes,0.892,,0.6478,,0.7699,0.3850
151333,PUTNAM COUNTY HOSPITAL,1542 S BLOOMINGTON ST,GREENCASTLE,IN,46135,PUTNAM,7656552620,Critical Access Hospitals,Government - Local,Yes,0.862,,0.6778,,0.7699,0.3850
381303,PROVIDENCE SEASIDE HOSPITAL,725 S WAHANNA ROAD,SEASIDE,OR,97138,CLATSOP,5037177000,Critical Access Hospitals,Voluntary non-profit - Church,Yes,0.8795,,0.66,,0.7698,0.3849
531312,WEST PARK HOSPITAL DISTRICT,707 SHERIDAN AVENUE,CODY,WY,82414,PARK,3075782488,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.8725,,0.6667,,0.7696,0.3848
51330,MODOC MEDICAL CENTER,228 W MCDOWELL AVE,ALTURAS,CA,96101,MODOC,5302335131,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.868,,0.6711,,0.7696,0.3848
250134,WHITFIELD MEDICAL SURGICAL HOSPITAL,"3550 HWY 468 W, BLDG 60",WHITFIELD,MS,39193,RANKIN,6013518023,Acute Care Hospitals,Government - State,No,0.848,,0.6911,,0.7696,0.3848
431333,SANFORD CANTON-INWOOD MEDICAL CENTER - CAH,440 NORTH HIAWATHA DRIVE,CANTON,SD,57013,LINCOLN,6057641400,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.898,,0.6411,,0.7696,0.3848
161355,KNOXVILLE HOSPITAL & CLINICS,1002 SOUTH LINCOLN STREET,KNOXVILLE,IA,50138,MARION,6418422151,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.8735,,0.6656,,0.7695,0.3848
471304,NORTH COUNTRY HOSPITAL AND HEALTH CENTER,189 PROUTY DRIVE,NEWPORT,VT,5855,ORLEANS,8023347331,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.8657,,0.6733,,0.7695,0.3848
111335,LIBERTY REGIONAL MEDICAL CENTER,462 E G MILES PARKWAY,HINESVILLE,GA,31310,LIBERTY,9123699438,Critical Access Hospitals,Government - Hospital District or Authority,Yes,0.89,,0.6489,,0.7694,0.3847
131310,ST LUKE'S JEROME,709 NORTH LINCOLN AVENUE,JEROME,ID,83338,JEROME,2083244301,Critical Access Hospitals,Voluntary non-profit - Church,Yes,0.881,,0.6578,,0.7694,0.3847
381317,TILLAMOOK REGIONAL MEDICAL CENTER,1000 THIRD STREET,TILLAMOOK,OR,97141,TILLAMOOK,5038424444,Critical Access Hospitals,Voluntary non-profit - Church,Yes,0.873,,0.6656,,0.7693,0.3847
41321,BAPTIST HEALTH MEDICAL CENTER-ARKADELPHIA,3050 TWIN RIVERS DRIVE,ARKADELPHIA,AR,71923,CLARK,8702452622,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.8605,,0.6778,,0.7691,0.3846
491305,SHENANDOAH MEMORIAL HOSPITAL,759 SOUTH MAIN STREET,WOODSTOCK,VA,22664,SHENANDOAH,5404591100,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.896,,0.6422,,0.7691,0.3846
271323,CLARK FORK VALLEY HOSPITAL,10 KRUGER RD,PLAINS,MT,59859,SANDERS,4068264800,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.847,,0.6911,,0.7691,0.3845
231314,MCKENZIE HEALTH SYSTEM,120 N DELAWARE STREET,SANDUSKY,MI,48471,SANILAC,8106483770,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.8735,,0.6644,,0.769,0.3845
301306,FRANKLIN REGIONAL HOSPITAL,15 AIKEN AVENUE,FRANKLIN,NH,3235,MERRIMACK,6039342060,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.8777,,0.66,,0.7688,0.3844
151328,INDIANA UNIVERSITY HEALTH BEDFORD HOSPITAL,2900 W 16TH ST,BEDFORD,IN,47421,LAWRENCE,8122751200,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.8517,,0.6856,,0.7686,0.3843
251313,BAPTIST MEDICAL CENTER YAZOO,823 GRAND AVENUE,YAZOO CITY,MS,39194,YAZOO,6627462261,Critical Access Hospitals,Voluntary non-profit - Private,Yes,0.8625,,0.6744,,0.7685,0.3842
231327,HAYES GREEN BEACH MEMORIAL HOSPITAL,321 E HARRIS STREET,CHARLOTTE,MI,48813,EATON,5175431050,Critical Access Hospitals,Voluntary non-profit - Other,Yes,0.8945,,0.6422,,0.7684,0.3842
521315,MAYO CLINIC HEALTH SYSTEM  NORTHLAND,1222 E WOODLAND AVE,BARRON,WI,54812,BARRON,7155373186,Critical Access Hospitals,Voluntary non-profit - Other,Yes,0.875,,0.6611,,0.7681,0.3840
